fl_date	mkt_unique_carrier	branded_code_share	mkt_carrier	mkt_carrier_fl_num	op_unique_carrier	tail_num	op_carrier_fl_num	origin_airport_id	origin	origin_city_name	dest_airport_id	dest	dest_city_name	crs_dep_time	dep_time	dep_delay	taxi_out	wheels_off	wheels_on	taxi_in	crs_arr_time	arr_time	arr_delay	cancelled	cancellation_code	diverted	dup	crs_elapsed_time	actual_elapsed_time	air_time	flights	distance	carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	first_dep_time	total_add_gtime	longest_add_gtime	no_name
2019-05-29	DL	DL_CODESHARE	DL	4064	OO	N251SY	4064	14869	SLC	Salt Lake City, UT	14683	SAT	San Antonio, TX	2015	2014	-1	15	2029	2349	6	5	2355	-10	0		0	N	170	161	140	1	1087									
2019-12-01	AA	AA_CODESHARE	AA	4200	MQ	N675AE	4200	13930	ORD	Chicago, IL	13485	MSN	Madison, WI	828	823	-5	21	844	911	18	929	929	0	0		0	N	61	66	27	1	109									
2018-05-25	DL	DL_CODESHARE	DL	7375	OO	N461SW	7375	13487	MSP	Minneapolis, MN	10739	BRD	Brainerd, MN	2200	2159	-1	23	2222	2246	3	2251	2249	-2	0		0	N	51	50	24	1	114									
2018-11-27	WN	WN	WN	653	WN	N241WN	653	10693	BNA	Nashville, TN	12892	LAX	Los Angeles, CA	725	728	3	17	745	953	9	1020	1002	-18	0		0	N	295	274	248	1	1797									
2019-06-12	AA	AA_CODESHARE	AA	5318	OH	N228PS	5318	11986	GRR	Grand Rapids, MI	11278	DCA	Washington, DC	1411	1430	19	10	1440	1606	7	1557	1613	16	0		0	N	106	103	86	1	524	14	0	0	0	2				
2018-05-24	AA	AA_CODESHARE	AA	4683	YX	N426YX	4683	15919	XNA	Fayetteville, AR	12953	LGA	New York, NY	700	656	-4	13	709	1051	4	1105	1055	-10	0		0	N	185	179	162	1	1147									
2019-12-03	AA	AA_CODESHARE	AA	5566	OH	N505AE	5566	12217	HSV	Huntsville, AL	11057	CLT	Charlotte, NC	1600	1553	-7	14	1607	1800	31	1842	1831	-11	0		0	N	102	98	53	1	333									
2019-09-15	AA	AA	AA	444	AA	N835AW	444	13198	MCI	Kansas City, MO	14107	PHX	Phoenix, AZ	1815	1808	-7	20	1828	1854	6	1906	1900	-6	0		0	N	171	172	146	1	1044									
2019-02-19	WN	WN	WN	1402	WN	N403WN	1402	13891	ONT	Ontario, CA	14831	SJC	San Jose, CA	1805	1801	-4	9	1810	1901	2	1920	1903	-17	0		0	N	75	62	51	1	333									
2019-10-22	UA	UA_CODESHARE	UA	4515	G7	N170GJ	4515	13029	LNK	Lincoln, NE	11292	DEN	Denver, CO	630	625	-5	12	637	646	14	705	700	-5	0		0	N	95	95	69	1	423									
2018-05-20	NK	NK	NK	194	NK	N623NK	194	10821	BWI	Baltimore, MD	14679	SAN	San Diego, CA	1650	1645	-5	17	1702	1908	5	1918	1913	-5	0		0	N	328	328	306	1	2295									
2019-12-14	UA	UA_CODESHARE	UA	4513	G7	N541GJ	4513	12278	ICT	Wichita, KS	13930	ORD	Chicago, IL	1120	1116	-4	15	1131	1259	11	1318	1310	-8	0		0	N	118	114	88	1	588									
2019-12-21	WN	WN	WN	1893	WN	N7743B	1893	13931	ORF	Norfolk, VA	13232	MDW	Chicago, IL	1840	1855	15	14	1909	2001	5	1955	2006	11	0		0	N	135	131	112	1	704									
2019-10-22	AA	AA_CODESHARE	AA	5344	OH	N583NN	5344	11996	GSP	Greer, SC	11057	CLT	Charlotte, NC	546	542	-4	33	615	644	6	655	650	-5	0		0	N	69	68	29	1	75									
2019-10-26	AA	AA_CODESHARE	AA	3475	MQ	N274NN	3475	13930	ORD	Chicago, IL	15016	STL	St. Louis, MO	955	951	-4	22	1013	1105	10	1115	1115	0	0		0	N	80	84	52	1	258									
2019-08-24	DL	DL	DL	2382	DL	N969DL	2382	14730	SDF	Louisville, KY	10397	ATL	Atlanta, GA	805	755	-10	22	817	912	7	928	919	-9	0		0	N	83	84	55	1	321									
2018-08-11	WN	WN	WN	6556	WN	N207WN	6556	14831	SJC	San Jose, CA	14747	SEA	Seattle, WA	725	723	-2	10	733	913	6	935	919	-16	0		0	N	130	116	100	1	696									
2019-08-13	UA	UA	UA	592	UA	N76288	592	15304	TPA	Tampa, FL	13930	ORD	Chicago, IL	1239	1300	21	17	1317	1443	11	1443	1454	11	0		0	N	184	174	146	1	1011									
2018-09-11	WN	WN	WN	4596	WN	N953WN	4596	14893	SMF	Sacramento, CA	13891	ONT	Ontario, CA	2100	2058	-2	7	2105	2206	3	2220	2209	-11	0		0	N	80	71	61	1	390									
2019-10-10	UA	UA	UA	752	UA	N61882	752	11292	DEN	Denver, CO	10821	BWI	Baltimore, MD	1100	1140	40	63	1243	1736	3	1620	1739	79	0		0	N	200	239	173	1	1491	0	40	39	0	0				
2018-01-03	WN	WN	WN	378	WN	N7702A	378	13158	MAF	Midland/Odessa, TX	11259	DAL	Dallas, TX	1545	1612	27	7	1619	1709	4	1655	1713	18	0		0	N	70	61	50	1	319	0	0	0	0	18				
2018-08-01	DL	DL	DL	2707	DL	N3754A	2707	14869	SLC	Salt Lake City, UT	14831	SJC	San Jose, CA	827	820	-7	16	836	901	5	929	906	-23	0		0	N	122	106	85	1	584									
2018-09-29	AS	AS	AS	1258	AS	N636VA	1258	14747	SEA	Seattle, WA	14908	SNA	Santa Ana, CA	1935	1930	-5	17	1947	2211	3	2216	2214	-2	0		0	N	161	164	144	1	978									
2019-06-09	WN	WN	WN	3624	WN	N961WN	3624	12191	HOU	Houston, TX	13244	MEM	Memphis, TN	1510	1513	3	14	1527	1636	3	1640	1639	-1	0		0	N	90	86	69	1	484									
2018-10-24	DL	DL_CODESHARE	DL	3556	OO	N774SK	3556	15376	TUS	Tucson, AZ	12892	LAX	Los Angeles, CA	1725	1716	-9	20	1736	1850	7	1903	1857	-6	0		0	N	98	101	74	1	451									
2019-05-07	NK	NK	NK	138	NK	N670NK	138	13204	MCO	Orlando, FL	10158	ACY	Atlantic City, NJ	930	1017	47	12	1029	1222	3	1146	1225	39	0		0	N	136	128	113	1	852	8	0	1	0	30				
2018-07-11	UA	UA	UA	2046	UA	N75854	2046	14771	SFO	San Francisco, CA	11278	DCA	Washington, DC	1310	1315	5	37	1352	2132	4	2126	2136	10	0		0	N	316	321	280	1	2442									
2018-10-29	AS	AS_CODESHARE	AS	2798	QX	N620QX	2798	14908	SNA	Santa Ana, CA	10140	ABQ	Albuquerque, NM	1645	1635	-10	7	1642	1909	5	1929	1914	-15	0		0	N	104	99	87	1	650									
2018-03-06	AA	AA_CODESHARE	AA	3076	OO	N746SK	3076	14679	SAN	San Diego, CA	12892	LAX	Los Angeles, CA	930	920	-10	6	926	954	8	1046	1002	-44	0		0	N	76	42	28	1	109									
2018-07-30	UA	UA	UA	2231	UA	N75435	2231	13930	ORD	Chicago, IL	10423	AUS	Austin, TX	817	813	-4	28	841	1059	5	1101	1104	3	0		0	N	164	171	138	1	977									
2018-01-11	WN	WN	WN	948	WN	N788SA	948	10397	ATL	Atlanta, GA	10721	BOS	Boston, MA	2150	2153	3	20	2213	13	5	25	18	-7	0		0	N	155	145	120	1	946									
2018-10-18	UA	UA	UA	669	UA	N77538	669	14893	SMF	Sacramento, CA	11292	DEN	Denver, CO	1545	1539	-6	10	1549	1855	9	1901	1904	3	0		0	N	136	145	126	1	909									
2019-11-24	WN	WN	WN	6464	WN	N228WN	6464	15016	STL	St. Louis, MO	14057	PDX	Portland, OR	1415	1432	17	7	1439	1642	6	1645	1648	3	0		0	N	270	256	243	1	1708									
2019-08-25	UA	UA	UA	1294	UA	N68807	1294	14771	SFO	San Francisco, CA	12892	LAX	Los Angeles, CA	2130	2125	-5	28	2153	2248	9	2304	2257	-7	0		0	N	94	92	55	1	337									
2018-06-21	WN	WN	WN	2524	WN	N8617E	2524	12889	LAS	Las Vegas, NV	13198	MCI	Kansas City, MO	1535	1553	18	8	1601	2013	11	2025	2024	-1	0		0	N	170	151	132	1	1139									
2019-05-03	UA	UA_CODESHARE	UA	3897	ZW	N468AW	3897	13930	ORD	Chicago, IL	14193	PNS	Pensacola, FL	1125	1123	-2	12	1135	1327	6	1351	1333	-18	0		0	N	146	130	112	1	794									
2018-12-14	AA	AA	AA	201	AA	N939AN	201	14908	SNA	Santa Ana, CA	14107	PHX	Phoenix, AZ	645	640	-5	23	703	854	12	907	906	-1	0		0	N	82	86	51	1	338									
2018-10-29	AA	AA_CODESHARE	AA	5194	OH	N556NN	5194	11057	CLT	Charlotte, NC	11433	DTW	Detroit, MI	741	737	-4	21	758	922	9	939	931	-8	0		0	N	118	114	84	1	500									
2018-06-25	UA	UA_CODESHARE	UA	5469	OO	N208SY	5469	13930	ORD	Chicago, IL	11066	CMH	Columbus, OH	757	847	50	26	913	1101	3	1018	1104	46	0		0	N	81	77	48	1	296	45	0	0	0	1				
2019-07-24	AS	AS	AS	194	AS	N644AS	194	11630	FAI	Fairbanks, AK	10299	ANC	Anchorage, AK	1950	1946	-4	8	1954	2034	5	2045	2039	-6	0		0	N	55	53	40	1	261									
2018-09-20	WN	WN	WN	6502	WN	N755SA	6502	14683	SAT	San Antonio, TX	10693	BNA	Nashville, TN	650	658	8	9	707	851	7	900	858	-2	0		0	N	130	120	104	1	822									
2018-05-14	WN	WN	WN	5788	WN	N728SW	5788	14908	SNA	Santa Ana, CA	13796	OAK	Oakland, CA	2105	2139	34	7	2146	2246	5	2225	2251	26	0		0	N	80	72	60	1	371	0	0	0	0	26				
2018-11-15	AA	AA_CODESHARE	AA	6005	CP	N203NN	6005	12892	LAX	Los Angeles, CA	14893	SMF	Sacramento, CA	645	640	-5	15	655	802	12	815	814	-1	0		0	N	90	94	67	1	373									
2019-03-26	DL	DL_CODESHARE	DL	3312	9E	N931XJ	3312	10397	ATL	Atlanta, GA	11721	FNT	Flint, MI	1515	1509	-6	22	1531	1703	4	1719	1707	-12	0		0	N	124	118	92	1	645									
2019-08-27	DL	DL_CODESHARE	DL	6280	G7	N182GJ	6280	11433	DTW	Detroit, MI	15016	STL	St. Louis, MO	1546	1542	-4	21	1603	1614	8	1626	1622	-4	0		0	N	100	100	71	1	440									
2019-03-23	UA	UA_CODESHARE	UA	6066	YV	N86347	6066	10423	AUS	Austin, TX	12266	IAH	Houston, TX	1557	1550	-7	33	1623	1654	20	1710	1714	4	0		0	N	73	84	31	1	140									
2019-07-22	AA	AA_CODESHARE	AA	5878	YV	N934FJ	5878	14107	PHX	Phoenix, AZ	11413	DRO	Durango, CO	837	832	-5	16	848	1039	3	1057	1042	-15	0		0	N	80	70	51	1	353									
2019-03-18	DL	DL_CODESHARE	DL	3647	OO	N459SW	3647	13487	MSP	Minneapolis, MN	11775	FSD	Sioux Falls, SD	1115	1113	-2	18	1131	1206	5	1225	1211	-14	0		0	N	70	58	35	1	196									
2018-01-12	AA	AA_CODESHARE	AA	3754	MQ	N836AE	3754	10155	ACT	Waco, TX	11298	DFW	Dallas/Fort Worth, TX	1340	1428	48	24	1452	1518	8	1427	1526	59	0		0	N	47	58	26	1	89	2	0	11	0	46				
2019-01-31	B6	B6	B6	205	B6	N645JB	205	11618	EWR	Newark, NJ	11697	FLL	Fort Lauderdale, FL	1001	954	-7	27	1021	1258	6	1317	1304	-13	0		0	N	196	190	157	1	1065									
2019-01-06	WN	WN	WN	3112	WN	N8634A	3112	14107	PHX	Phoenix, AZ	11618	EWR	Newark, NJ	1305	1359	54	12	1411	2010	9	1940	2019	39	0		0	N	275	260	239	1	2133	0	0	39	0	0				
2019-08-15	WN	WN	WN	2151	WN	N910WN	2151	11292	DEN	Denver, CO	11042	CLE	Cleveland, OH	2010	2019	9	10	2029	43	3	55	46	-9	0		0	N	165	147	134	1	1201									
2019-07-28	UA	UA_CODESHARE	UA	4705	AX	N11127	4705	14457	RAP	Rapid City, SD	11292	DEN	Denver, CO	1120	1116	-4	29	1145	1236	15	1238	1251	13	0		0	N	78	95	51	1	300									
2019-08-23	UA	UA_CODESHARE	UA	4048	EV	N16546	4048	11982	GRK	Killeen, TX	12266	IAH	Houston, TX	1555	1743	108	11	1754	1825	13	1710	1838	88	0		0	N	75	55	31	1	166	0	0	0	0	88				
2018-04-01	UA	UA	UA	1992	UA	N493UA	1992	11618	EWR	Newark, NJ	12264	IAD	Washington, DC	1505	1503	-2	17	1520	1603	4	1625	1607	-18	0		0	N	80	64	43	1	212									
2018-01-20	WN	WN	WN	2077	WN	N437WN	2077	13495	MSY	New Orleans, LA	10423	AUS	Austin, TX	1120	1115	-5	8	1123	1230	5	1250	1235	-15	0		0	N	90	80	67	1	444									
2018-05-07	UA	UA_CODESHARE	UA	3412	YX	N655RW	3412	10713	BOI	Boise, ID	12266	IAH	Houston, TX	625	621	-4	15	636	1031	6	1110	1037	-33	0		0	N	225	196	175	1	1482									
2019-05-07	AA	AA_CODESHARE	AA	4123	MQ	N611AE	4123	11612	EVV	Evansville, IN	13930	ORD	Chicago, IL	1350	1345	-5	11	1356	1454	10	1524	1504	-20	0		0	N	94	79	58	1	272									
2018-10-05	WN	WN	WN	214	WN	N8661A	214	10599	BHM	Birmingham, AL	12889	LAS	Las Vegas, NV	720	714	-6	6	720	851	11	920	902	-18	0		0	N	240	228	211	1	1618									
2019-10-04	DL	DL	DL	819	DL	N913DL	819	10397	ATL	Atlanta, GA	15412	TYS	Knoxville, TN	1342	1338	-4	9	1347	1416	4	1434	1420	-14	0		0	N	52	42	29	1	152									
2018-08-05	DL	DL	DL	1605	DL	N936DL	1605	14100	PHL	Philadelphia, PA	10397	ATL	Atlanta, GA	600	600	0	15	615	745	6	806	751	-15	0		0	N	126	111	90	1	666									
2018-06-15	DL	DL_CODESHARE	DL	4960	OO	N247SY	4960	12889	LAS	Las Vegas, NV	12892	LAX	Los Angeles, CA	1300	1349	49	20	1409	1453	7	1420	1500	40	0		0	N	80	71	44	1	236	0	0	0	0	40				
2019-10-26	DL	DL	DL	1052	DL	N963AT	1052	11057	CLT	Charlotte, NC	13487	MSP	Minneapolis, MN	1140	1137	-3	16	1153	1301	3	1333	1304	-29	0		0	N	173	147	128	1	930									
2018-09-14	UA	UA	UA	1239	UA	N38403	1239	13204	MCO	Orlando, FL	12266	IAH	Houston, TX	900	852	-8	11	903	1004	14	1022	1018	-4	0		0	N	142	146	121	1	854									
2018-11-02	WN	WN	WN	446	WN	N271LV	446	12191	HOU	Houston, TX	12206	HRL	Harlingen/San Benito, TX	1830	1830	0	8	1838	1922	5	1930	1927	-3	0		0	N	60	57	44	1	277									
2019-11-18	DL	DL_CODESHARE	DL	5228	9E	N306PQ	5228	10397	ATL	Atlanta, GA	10781	BTR	Baton Rouge, LA	1635	1635	0	13	1648	1653	3	1718	1656	-22	0		0	N	103	81	65	1	448									
2019-03-22	UA	UA	UA	2097	UA	N74856	2097	12892	LAX	Los Angeles, CA	13930	ORD	Chicago, IL	53	100	7	16	116	642	7	651	649	-2	0		0	N	238	229	206	1	1744									
2018-10-09	WN	WN	WN	2132	WN	N487WN	2132	11292	DEN	Denver, CO	15016	STL	St. Louis, MO	1425	1443	18	28	1511	1751	4	1720	1755	35	0		0	N	115	132	100	1	770	13	0	17	0	5				
2018-05-20	DL	DL	DL	2283	DL	N964AT	2283	10431	AVL	Asheville, NC	10397	ATL	Atlanta, GA	1445	1452	7	13	1505	1543	8	1556	1551	-5	0		0	N	71	59	38	1	164									
2019-08-31	AA	AA_CODESHARE	AA	4942	PT	N654AE	4942	11057	CLT	Charlotte, NC	13422	MOB	Mobile, AL	914	907	-7	16	923	942	3	1007	945	-22	0		0	N	113	98	79	1	526									
2018-08-22	UA	UA_CODESHARE	UA	5719	OO	N466SW	5719	11292	DEN	Denver, CO	11603	EUG	Eugene, OR	1224	1237	13	33	1310	1431	17	1425	1448	23	0		0	N	181	191	141	1	996	0	0	10	0	13				
2019-03-09	WN	WN	WN	5345	WN	N7706A	5345	13204	MCO	Orlando, FL	10693	BNA	Nashville, TN	1805	1853	48	15	1908	1951	43	1905	2034	89	0		0	N	120	161	103	1	616	13	0	41	0	35				
2018-06-17	WN	WN	WN	2908	WN	N930WN	2908	10821	BWI	Baltimore, MD	10792	BUF	Buffalo, NY	2250	2301	11	9	2310	2358	4	2355	2	7	0		0	N	65	61	48	1	281									
2019-03-07	DL	DL	DL	794	DL	N887DN	794	10397	ATL	Atlanta, GA	14831	SJC	San Jose, CA	910	906	-4	9	915	1111	4	1130	1115	-15	0		0	N	320	309	296	1	2116									
2019-10-12	DL	DL	DL	956	DL	N894AT	956	13487	MSP	Minneapolis, MN	11193	CVG	Cincinnati, OH	2030	2139	69	22	2201	17	5	2320	22	62	0		0	N	110	103	76	1	596	0	0	0	0	62				
2018-01-29	AA	AA_CODESHARE	AA	4872	PT	N331EN	4872	11057	CLT	Charlotte, NC	11995	GSO	Greensboro/High Point, NC	1444	1438	-6	13	1451	1517	2	1537	1519	-18	0		0	N	53	41	26	1	83									
2019-06-28	DL	DL	DL	2103	DL	N307DX	2103	12953	LGA	New York, NY	11433	DTW	Detroit, MI	1855	1924	29	57	2021	2138	15	2056	2153	57	0		0	N	121	149	77	1	502	29	0	28	0	0				
2018-08-17	WN	WN	WN	1163	WN	N7708E	1163	12892	LAX	Los Angeles, CA	14057	PDX	Portland, OR	755	754	-1	10	804	956	3	1020	959	-21	0		0	N	145	125	112	1	834									
2019-06-22	F9	F9	F9	2354	F9	N337FR	2354	14635	RSW	Fort Myers, FL	14100	PHL	Philadelphia, PA	1031	1023	-8	14	1037	1253	8	1317	1301	-16	0		0	N	166	158	136	1	993									
2018-08-16	AA	AA_CODESHARE	AA	3426	MQ	N246NN	3426	12945	LEX	Lexington, KY	11298	DFW	Dallas/Fort Worth, TX	1931	1925	-6	10	1935	2024	14	2055	2038	-17	0		0	N	144	133	109	1	785									
2019-08-11	WN	WN	WN	2309	WN	N8315C	2309	10140	ABQ	Albuquerque, NM	12191	HOU	Houston, TX	635	633	-2	9	642	931	5	935	936	1	0		0	N	120	123	109	1	759									
2019-11-18	G4	G4	G4	55	G4	325NV	55	12889	LAS	Las Vegas, NV	13244	MEM	Memphis, TN	1507	1506	-1	16	1522	2007	10	2022	2017	-5	0		0	N	195	191	165	1	1416									
2019-03-23	F9	F9	F9	100	F9	N716FR	100	10397	ATL	Atlanta, GA	14843	SJU	San Juan, PR	1118	1136	18	17	1153	1454	8	1454	1502	8	0		0	N	216	206	181	1	1547									
2018-09-22	UA	UA	UA	1880	UA	N4888U	1880	13930	ORD	Chicago, IL	13230	MDT	Harrisburg, PA	1800	1757	-3	21	1818	2038	5	2051	2043	-8	0		0	N	111	106	80	1	594									
2018-08-20	AA	AA_CODESHARE	AA	4525	YX	N426YX	4525	11278	DCA	Washington, DC	10397	ATL	Atlanta, GA	1650	1646	-4	11	1657	1819	13	1856	1832	-24	0		0	N	126	106	82	1	547									
2019-11-18	AA	AA_CODESHARE	AA	2993	OO	N758EV	2993	13930	ORD	Chicago, IL	13076	LSE	La Crosse, WI	2034	2024	-10	37	2101	2144	3	2150	2147	-3	0		0	N	76	83	43	1	215									
2019-09-24	WN	WN	WN	863	WN	N912WN	863	13796	OAK	Oakland, CA	13891	ONT	Ontario, CA	1340	1337	-3	8	1345	1449	2	1505	1451	-14	0		0	N	85	74	64	1	362									
2019-10-26	UA	UA	UA	432	UA	N38479	432	12889	LAS	Las Vegas, NV	13930	ORD	Chicago, IL	709	705	-4	25	730	1225	9	1245	1234	-11	0		0	N	216	209	175	1	1514									
2018-01-17	AA	AA_CODESHARE	AA	5807	YV	N245LR	5807	11298	DFW	Dallas/Fort Worth, TX	12896	LBB	Lubbock, TX	2220	2215	-5	11	2226	2311	4	2325	2315	-10	0		0	N	65	60	45	1	282									
2019-08-15	AA	AA	AA	545	AA	N651AW	545	11057	CLT	Charlotte, NC	11278	DCA	Washington, DC	2025	2035	10	23	2058	2152	27	2158	2219	21	0		0	N	93	104	54	1	331	10	0	11	0	0				
2018-11-12	UA	UA_CODESHARE	UA	6106	YV	N87353	6106	14869	SLC	Salt Lake City, UT	12266	IAH	Houston, TX	1635	1625	-10	16	1641	2023	14	2044	2037	-7	0		0	N	189	192	162	1	1195									
2018-09-27	DL	DL_CODESHARE	DL	3485	9E	N329PQ	3485	11433	DTW	Detroit, MI	12451	JAX	Jacksonville, FL	2010	2009	-1	28	2037	2232	12	2235	2244	9	0		0	N	145	155	115	1	813									
2019-09-13	AA	AA_CODESHARE	AA	4653	YX	N418YX	4653	14730	SDF	Louisville, KY	13303	MIA	Miami, FL	704	659	-5	9	708	920	7	939	927	-12	0		0	N	155	148	132	1	910									
2018-07-21	WN	WN	WN	4558	WN	N8605E	4558	15304	TPA	Tampa, FL	10397	ATL	Atlanta, GA	915	920	5	24	944	1108	10	1045	1118	33	0		0	N	90	118	84	1	406	0	0	33	0	0				
2019-06-11	AA	AA_CODESHARE	AA	4718	PT	N652RS	4718	13795	OAJ	Jacksonville/Camp Lejeune, NC	11057	CLT	Charlotte, NC	519	512	-7	34	546	639	8	635	647	12	0		0	N	76	95	53	1	191									
2018-01-06	AA	AA	AA	433	AA	N925UY	433	14107	PHX	Phoenix, AZ	14771	SFO	San Francisco, CA	1122	1124	2	15	1139	1221	4	1239	1225	-14	0		0	N	137	121	102	1	651									
2019-05-15	AA	AA	AA	2535	AA	N524UW	2535	14679	SAN	San Diego, CA	11298	DFW	Dallas/Fort Worth, TX	620	617	-3	26	643	1109	12	1125	1121	-4	0		0	N	185	184	146	1	1171									
2019-12-13	DL	DL_CODESHARE	DL	5721	CP	N606CZ	5721	12889	LAS	Las Vegas, NV	12892	LAX	Los Angeles, CA	902	905	3	18	923	1009	7	1025	1016	-9	0		0	N	83	71	46	1	236									
2018-08-13	WN	WN	WN	1324	WN	N287WN	1324	10821	BWI	Baltimore, MD	12191	HOU	Houston, TX	1420	1435	15	10	1445	1629	6	1625	1635	10	0		0	N	185	180	164	1	1246									
2018-02-07	WN	WN	WN	5867	WN	N431WN	5867	13204	MCO	Orlando, FL	13232	MDW	Chicago, IL	905	902	-3	8	910	1027	8	1055	1035	-20	0		0	N	170	153	137	1	990									
2018-10-15	AA	AA	AA	1391	AA	N190AA	1391	15024	STT	Charlotte Amalie, VI	13303	MIA	Miami, FL	1555	1558	3	17	1615	1835	28	1855	1903	8	0		0	N	180	185	140	1	1107									
2018-10-05	WN	WN	WN	510	WN	N8642E	510	13495	MSY	New Orleans, LA	15304	TPA	Tampa, FL	945	941	-4	9	950	1203	4	1210	1207	-3	0		0	N	85	86	73	1	488									
2018-03-10	B6	B6	B6	1038	B6	N805JB	1038	10423	AUS	Austin, TX	10721	BOS	Boston, MA	1900	1908	8	11	1919	2354	4	2351	2358	7	0		0	N	231	230	215	1	1698									
2019-08-15	AA	AA	AA	2649	AA	N809NN	2649	11298	DFW	Dallas/Fort Worth, TX	12889	LAS	Las Vegas, NV	857	853	-4	26	919	944	6	954	950	-4	0		0	N	177	177	145	1	1055									
2019-01-16	DL	DL_CODESHARE	DL	4104	OO	N259SY	4104	14869	SLC	Salt Lake City, UT	10713	BOI	Boise, ID	1725	1720	-5	12	1732	1824	3	1844	1827	-17	0		0	N	79	67	52	1	290									
2019-05-07	AA	AA_CODESHARE	AA	5434	OH	N213PS	5434	11278	DCA	Washington, DC	12451	JAX	Jacksonville, FL	912	904	-8	35	939	1114	4	1112	1118	6	0		0	N	120	134	95	1	634									
2019-12-20	DL	DL	DL	2880	DL	N853DN	2880	13204	MCO	Orlando, FL	11433	DTW	Detroit, MI	1909	1906	-3	12	1918	2128	6	2147	2134	-13	0		0	N	158	148	130	1	957									
2019-08-12	DL	DL_CODESHARE	DL	4759	OO	N273SY	4759	11995	GSO	Greensboro/High Point, NC	12953	LGA	New York, NY	600	554	-6	9	603	715	6	741	721	-20	0		0	N	101	87	72	1	461									
2018-01-18	UA	UA	UA	670	UA	N68801	670	13930	ORD	Chicago, IL	10721	BOS	Boston, MA	2115	2112	-3	14	2126	14	4	27	18	-9	0		0	N	132	126	108	1	867									
2019-01-08	WN	WN	WN	255	WN	N910WN	255	15016	STL	St. Louis, MO	11292	DEN	Denver, CO	1820	1815	-5	7	1822	1922	5	1945	1927	-18	0		0	N	145	132	120	1	770									
2018-06-12	WN	WN	WN	2280	WN	N416WN	2280	10800	BUR	Burbank, CA	14831	SJC	San Jose, CA	1710	1705	-5	14	1719	1805	3	1815	1808	-7	0		0	N	65	63	46	1	296									
2019-12-08	F9	F9	F9	1534	F9	N359FR	1534	10397	ATL	Atlanta, GA	14869	SLC	Salt Lake City, UT	715	707	-8	24	731	936	9	934	945	11	0		0	N	259	278	245	1	1590									
2019-10-03	B6	B6	B6	278	B6	N983JT	278	14771	SFO	San Francisco, CA	11697	FLL	Fort Lauderdale, FL	2314	2315	1	16	2331	725	8	744	733	-11	0		0	N	330	318	294	1	2584									
2019-06-08	DL	DL_CODESHARE	DL	3867	OO	N253SY	3867	11986	GRR	Grand Rapids, MI	13487	MSP	Minneapolis, MN	1835	1823	-12	17	1840	1846	3	1907	1849	-18	0		0	N	92	86	66	1	408									
2018-09-09	UA	UA_CODESHARE	UA	5822	OO	N796SK	5822	10140	ABQ	Albuquerque, NM	12892	LAX	Los Angeles, CA	1330	1345	15	13	1358	1434	5	1434	1439	5	0		0	N	124	114	96	1	677									
2019-05-05	AA	AA_CODESHARE	AA	4462	YX	N422YX	4462	12451	JAX	Jacksonville, FL	11278	DCA	Washington, DC	1914	1917	3	13	1930	2054	5	2112	2059	-13	0		0	N	118	102	84	1	634									
2018-11-25	UA	UA_CODESHARE	UA	3982	EV	N12900	3982	11278	DCA	Washington, DC	11042	CLE	Cleveland, OH	2035	2134	59	13	2147	2241	6	2159	2247	48	0		0	N	84	73	54	1	310	0	0	0	0	48				
2018-04-06	AA	AA_CODESHARE	AA	5469	OH	N261PS	5469	11057	CLT	Charlotte, NC	10990	CHO	Charlottesville, VA	2230	2225	-5	22	2247	2331	4	2339	2335	-4	0		0	N	69	70	44	1	245									
2018-03-22	AA	AA	AA	2556	AA	N966TW	2556	11298	DFW	Dallas/Fort Worth, TX	11540	ELP	El Paso, TX	1330	1354	24	10	1404	1422	2	1418	1424	6	0		0	N	108	90	78	1	551									
2019-04-01	B6	B6	B6	198	B6	N579JB	198	13204	MCO	Orlando, FL	12953	LGA	New York, NY	624	621	-3	12	633	830	5	859	835	-24	0		0	N	155	134	117	1	950									
2018-04-12	UA	UA_CODESHARE	UA	4414	EV	N15983	4414	11618	EWR	Newark, NJ	13485	MSN	Madison, WI	1025	1017	-8	22	1039	1155	4	1206	1159	-7	0		0	N	161	162	136	1	799									
2018-09-25	NK	NK	NK	708	NK	N634NK	708	13930	ORD	Chicago, IL	10721	BOS	Boston, MA	1351	1500	69	22	1522	1810	6	1721	1816	55	0		0	N	150	136	108	1	867	0	0	55	0	0				
2019-02-02	DL	DL	DL	2475	DL	N3765	2475	10397	ATL	Atlanta, GA	12478	JFK	New York, NY	950	945	-5	12	957	1147	9	1204	1156	-8	0		0	N	134	131	110	1	760									
2019-06-20	DL	DL	DL	1154	DL	N3732J	1154	10397	ATL	Atlanta, GA	14122	PIT	Pittsburgh, PA	1242	1236	-6	15	1251	1406	5	1425	1411	-14	0		0	N	103	95	75	1	526									
2018-09-10	DL	DL	DL	2239	DL	N978AT	2239	12953	LGA	New York, NY	13930	ORD	Chicago, IL	1715	1808	53	16	1824	1919	12	1855	1931	36	0		0	N	160	143	115	1	733	3	0	0	0	33				
2019-08-24	B6	B6	B6	532	B6	N645JB	532	12954	LGB	Long Beach, CA	14869	SLC	Salt Lake City, UT	1537	1524	-13	9	1533	1758	6	1817	1804	-13	0		0	N	100	100	85	1	588									
